* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:18:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test HR
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
12254.517597, 61.566, -102.2991
12254.883808, 61.542, -102.2023
12255.250019, 61.520, -102.0810
12255.616230, 61.504, -101.9350
12255.982441, 61.498, -101.7773
12256.348652, 61.503, -101.6230
12256.714863, 61.518, -101.4902
12257.081074, 61.538, -101.3872
12257.447285, 61.559, -101.3189
12257.813496, 61.576, -101.2740
12258.179707, 61.586, -101.2403
12258.545918, 61.587, -101.2020
12258.912129, 61.582, -101.1486
12259.278340, 61.571, -101.0724
12259.644551, 61.559, -100.9747
12260.010762, 61.550, -100.8578
12260.376973, 61.545, -100.7325
12260.743184, 61.548, -100.6071
12261.109395, 61.558, -100.4922
12261.475606, 61.573, -100.3953
12261.841817, 61.590, -100.3216
12262.208028, 61.606, -100.2640
12262.574238, 61.617, -100.2143
12262.940449, 61.623, -100.1573
12263.306660, 61.623, -100.0861
12263.672871, 61.618, -100.0004
12264.039082, 61.612, -99.9066
12264.405293, 61.606, -99.8168
12264.771504, 61.600, -99.7394
12265.137715, 61.597, -99.6783
12265.503926, 61.595, -99.6322
12265.870137, 61.597, -99.5950
12266.236348, 61.600, -99.5677
12266.602559, 61.606, -99.5445
12266.968770, 61.612, -99.5220
12267.334981, 61.618, -99.4917
12267.701192, 61.622, -99.4487
12268.067403, 61.625, -99.3897
12268.433614, 61.627, -99.3228
12268.799825, 61.630, -99.2565
12269.166036, 61.632, -99.2028
12269.532247, 61.634, -99.1655
12269.898458, 61.633, -99.1386
12270.264669, 61.633, -99.1166
12270.630880, 61.633, -99.0933
12270.997091, 61.636, -99.0687
12271.363302, 61.642, -99.0463
12271.729513, 61.651, -99.0301
12272.095724, 61.661, -99.0242
12272.461935, 61.672, -99.0269
12272.828146, 61.682, -99.0375
12273.194357, 61.689, -99.0573
12273.560567, 61.692, -99.0830
12273.926778, 61.690, -99.1091
12274.292989, 61.683, -99.1246
12274.659200, 61.671, -99.1144
12275.025411, 61.656, -99.0717
12275.391622, 61.641, -98.9944
12275.757833, 61.631, -98.8943
12276.124044, 61.626, -98.7945
12276.490255, 61.627, -98.7196
12276.856466, 61.632, -98.6895
12277.222677, 61.639, -98.7153
12277.588888, 61.644, -98.7918
12277.955099, 61.644, -98.9065
12278.321310, 61.640, -99.0354
12278.687521, 61.631, -99.1520
12279.053732, 61.619, -99.2346
12279.419943, 61.606, -99.2698
12279.786154, 61.596, -99.2504
12280.152365, 61.591, -99.1879
12280.518576, 61.590, -99.0986
12280.884787, 61.594, -99.0065
12281.250998, 61.599, -98.9339
12281.617209, 61.602, -98.8933
12281.983420, 61.601, -98.8865
12282.349631, 61.591, -98.9059
12282.715842, 61.574, -98.9337
12283.082053, 61.550, -98.9503
12283.448264, 61.522, -98.9410
12283.814475, 61.494, -98.9004
12284.180686, 61.471, -98.8300
12284.546897, 61.453, -98.7417
12284.913107, 61.442, -98.6499
12285.279318, 61.437, -98.5693
12285.645529, 61.435, -98.5061
12286.011740, 61.434, -98.4615
12286.377951, 61.433, -98.4302
12286.744162, 61.429, -98.4099
12287.110373, 61.423, -98.3956
12287.476584, 61.413, -98.3867
12287.842795, 61.401, -98.3824
12288.209006, 61.385, -98.3832
12288.575217, 61.367, -98.3860
12288.941428, 61.347, -98.3927
12289.307639, 61.326, -98.4006
12289.673850, 61.304, -98.4127
12290.040061, 61.282, -98.4253
12290.406272, 61.259, -98.4340
12290.772483, 61.235, -98.4293
12291.138694, 61.212, -98.4004
12291.504905, 61.189, -98.3383
12291.871116, 61.169, -98.2430
12292.237327, 61.153, -98.1196
12292.603538, 61.139, -97.9857
12292.969749, 61.128, -97.8571
12293.335960, 61.117, -97.7411
12293.702171, 61.104, -97.6409
12294.068382, 61.090, -97.5514
12294.434593, 61.074, -97.4689
12294.800804, 61.059, -97.3939
12295.167015, 61.045, -97.3297
12295.533226, 61.033, -97.2788
12295.899437, 61.020, -97.2354
12296.265647, 61.007, -97.1882
12296.631858, 60.993, -97.1276
12296.998069, 60.979, -97.0501
12297.364280, 60.965, -96.9615
12297.730491, 60.950, -96.8750
12298.096702, 60.933, -96.7958
12298.462913, 60.912, -96.7220
12298.829124, 60.889, -96.6406
12299.195335, 60.865, -96.5392
12299.561546, 60.846, -96.4190
12299.927757, 60.835, -96.2945
12300.293968, 60.833, -96.1868
12300.660179, 60.835, -96.1105
12301.026390, 60.838, -96.0657
12301.392601, 60.837, -96.0365
12301.758812, 60.829, -96.0010
12302.125023, 60.814, -95.9427
12302.491234, 60.792, -95.8521
12302.857445, 60.766, -95.7340
12303.223656, 60.738, -95.5905
12303.589867, 60.711, -95.4352
12303.956078, 60.685, -95.2734
12304.322289, 60.665, -95.1161
12304.688500, 60.650, -94.9695
12305.054711, 60.641, -94.8372
12305.420922, 60.637, -94.7182
12305.787133, 60.635, -94.6102
12306.153344, 60.634, -94.5059
12306.519555, 60.632, -94.3998
12306.885766, 60.626, -94.2893
12307.251976, 60.616, -94.1716
12307.618187, 60.603, -94.0463
12307.984398, 60.586, -93.9139
12308.350609, 60.567, -93.7779
12308.716820, 60.549, -93.6464
12309.083031, 60.534, -93.5275
12309.449242, 60.520, -93.4272
12309.815453, 60.509, -93.3470
12310.181664, 60.498, -93.2811
12310.547875, 60.487, -93.2190
12310.914086, 60.475, -93.1467
12311.280297, 60.463, -93.0595
12311.646508, 60.449, -92.9564
12312.012719, 60.435, -92.8411
12312.378930, 60.419, -92.7197
12312.745141, 60.400, -92.5931
12313.111352, 60.379, -92.4622
12313.477563, 60.357, -92.3255
12313.843774, 60.335, -92.1879
12314.209985, 60.313, -92.0513
12314.576196, 60.294, -91.9258
12314.942407, 60.277, -91.8141
12315.308618, 60.262, -91.7174
12315.674829, 60.248, -91.6321
12316.041040, 60.234, -91.5573
12316.407251, 60.220, -91.4854
12316.773462, 60.204, -91.4064
12317.139673, 60.186, -91.3081
12317.505884, 60.166, -91.1765
12317.872095, 60.145, -91.0013
12318.238306, 60.127, -90.7845
12318.604516, 60.113, -90.5405
12318.970727, 60.104, -90.2970
12319.336938, 60.100, -90.0764
12319.703149, 60.098, -89.8990
12320.069360, 60.095, -89.7732
12320.435571, 60.089, -89.6978
12320.801782, 60.078, -89.6613
12321.167993, 60.062, -89.6506
12321.534204, 60.039, -89.6422
12321.900415, 60.011, -89.6135
12322.266626, 59.980, -89.5428
12322.632837, 59.949, -89.4150
12322.999048, 59.923, -89.2307
12323.365259, 59.903, -89.0057
12323.731470, 59.891, -88.7598
12324.097681, 59.883, -88.5147
12324.463892, 59.879, -88.2836
12324.830103, 59.874, -88.0724
12325.196314, 59.866, -87.8759
12325.562525, 59.854, -87.6905
12325.928736, 59.838, -87.5095
12326.294947, 59.818, -87.3278
12326.661158, 59.796, -87.1387
12327.027369, 59.773, -86.9410
12327.393580, 59.750, -86.7328
12327.759791, 59.729, -86.5159
12328.126002, 59.712, -86.2905
12328.492213, 59.697, -86.0569
12328.858424, 59.686, -85.8132
12329.224635, 59.677, -85.5596
12329.590845, 59.672, -85.2957
12329.957056, 59.668, -85.0244
12330.323267, 59.664, -84.7465
12330.689478, 59.660, -84.4684
12331.055689, 59.654, -84.1936
12331.421900, 59.646, -83.9283
12331.788111, 59.634, -83.6805
12332.154322, 59.618, -83.4541
12332.520533, 59.597, -83.2436
12332.886744, 59.571, -83.0386
12333.252955, 59.542, -82.8171
12333.619166, 59.515, -82.5645
12333.985377, 59.494, -82.2759
12334.351588, 59.482, -81.9603
12334.717799, 59.483, -81.6383
12335.084010, 59.493, -81.3300
12335.450221, 59.511, -81.0460
12335.816432, 59.530, -80.7884
12336.182643, 59.547, -80.5481
12336.548854, 59.560, -80.3178
12336.915065, 59.567, -80.0853
12337.281276, 59.567, -79.8441
12337.647487, 59.562, -79.5838
12338.013698, 59.553, -79.2988
12338.379909, 59.545, -78.9840
12338.746120, 59.541, -78.6516
12339.112331, 59.544, -78.3168
12339.478542, 59.556, -78.0061
12339.844753, 59.573, -77.7379
12340.210964, 59.592, -77.5130
12340.577175, 59.608, -77.3185
12340.943385, 59.619, -77.1313
12341.309596, 59.627, -76.9262
12341.675807, 59.631, -76.6927
12342.042018, 59.637, -76.4313
12342.408229, 59.645, -76.1537
12342.774440, 59.658, -75.8738
12343.140651, 59.677, -75.6056
12343.506862, 59.703, -75.3625
12343.873073, 59.734, -75.1559
12344.239284, 59.770, -74.9942
12344.605495, 59.806, -74.8776
12344.971706, 59.839, -74.7939
12345.337917, 59.866, -74.7213
12345.704128, 59.884, -74.6332
12346.070339, 59.896, -74.5059
12346.436550, 59.905, -74.3320
12346.802761, 59.915, -74.1181
12347.168972, 59.927, -73.8847
12347.535183, 59.945, -73.6550
12347.901394, 59.967, -73.4471
12348.267605, 59.994, -73.2722
12348.633816, 60.023, -73.1299
12349.000027, 60.052, -73.0138
12349.366238, 60.081, -72.9090
12349.732449, 60.108, -72.8034
12350.098660, 60.133, -72.6855
12350.464871, 60.157, -72.5554
12350.831082, 60.180, -72.4169
12351.197293, 60.202, -72.2849
12351.563504, 60.223, -72.1729
12351.929715, 60.242, -72.0911
12352.295925, 60.258, -72.0433
12352.662136, 60.271, -72.0266
12353.028347, 60.282, -72.0308
12353.394558, 60.291, -72.0423
12353.760769, 60.299, -72.0473
12354.126980, 60.308, -72.0312
12354.493191, 60.320, -71.9875
12354.859402, 60.335, -71.9172
12355.225613, 60.356, -71.8326
12355.591824, 60.381, -71.7529
12355.958035, 60.409, -71.6952
12356.324246, 60.435, -71.6714
12356.690457, 60.458, -71.6800
12357.056668, 60.475, -71.7126
12357.422879, 60.485, -71.7527
12357.789090, 60.490, -71.7853
12358.155301, 60.491, -71.8032
12358.521512, 60.490, -71.8055
12358.887723, 60.491, -71.7999
12359.253934, 60.493, -71.7964
12359.620145, 60.498, -71.8059
12359.986356, 60.503, -71.8380
12360.352567, 60.509, -71.8955
12360.718778, 60.513, -71.9771
12361.084989, 60.514, -72.0726
12361.451200, 60.511, -72.1679
12361.817411, 60.505, -72.2478
12362.183622, 60.496, -72.3035
12362.549833, 60.487, -72.3329
12362.916044, 60.479, -72.3428
12363.282254, 60.472, -72.3491
12363.648465, 60.467, -72.3691
12364.014676, 60.462, -72.4167
12364.380887, 60.456, -72.5022
12364.747098, 60.447, -72.6223
12365.113309, 60.432, -72.7656
12365.479520, 60.412, -72.9061
12365.845731, 60.387, -73.0186
12366.211942, 60.360, -73.0750
12366.578153, 60.334, -73.0607
12366.944364, 60.313, -72.9825
12367.310575, 60.299, -72.8590
12367.676786, 60.290, -72.7198
12368.042997, 60.286, -72.5944
12368.409208, 60.281, -72.5005
12368.775419, 60.273, -72.4521
12369.141630, 60.260, -72.4492
12369.507841, 60.238, -72.4858
12369.874052, 60.209, -72.5500
12370.240263, 60.172, -72.6213
12370.606474, 60.130, -72.6787
12370.972685, 60.085, -72.7010
12371.338896, 60.040, -72.6769
12371.705107, 60.000, -72.6083
12372.071318, 59.966, -72.5065
12372.437529, 59.937, -72.3875
12372.803740, 59.911, -72.2664
12373.169951, 59.887, -72.1519
12373.536162, 59.860, -72.0428
12373.902373, 59.829, -71.9346
12374.268584, 59.794, -71.8199
12374.634794, 59.754, -71.6909
12375.001005, 59.710, -71.5419
12375.367216, 59.665, -71.3697
12375.733427, 59.618, -71.1736
12376.099638, 59.573, -70.9601
12376.465849, 59.531, -70.7368
12376.832060, 59.491, -70.5106
12377.198271, 59.453, -70.2838
12377.564482, 59.418, -70.0555
12377.930693, 59.383, -69.8185
12378.296904, 59.351, -69.5632
12378.663115, 59.320, -69.2873
12379.029326, 59.291, -68.9893
12379.395537, 59.264, -68.6754
12379.761748, 59.237, -68.3518
12380.127959, 59.210, -68.0260
12380.494170, 59.180, -67.7034
12380.860381, 59.146, -67.3860
12381.226592, 59.110, -67.0703
12381.592803, 59.070, -66.7563
12381.959014, 59.031, -66.4371
12382.325225, 58.992, -66.1078
12382.691436, 58.957, -65.7644
12383.057647, 58.927, -65.4017
12383.423858, 58.905, -65.0179
12383.790069, 58.889, -64.6182
12384.156280, 58.879, -64.2056
12384.522491, 58.872, -63.7901
12384.888702, 58.866, -63.3744
12385.254913, 58.859, -62.9588
12385.621123, 58.847, -62.5402
12385.987334, 58.831, -62.1094
12386.353545, 58.812, -61.6604
12386.719756, 58.792, -61.1858
12387.085967, 58.776, -60.6798
12387.452178, 58.766, -60.1507
12387.818389, 58.766, -59.6099
12388.184600, 58.776, -59.0748
12388.550811, 58.795, -58.5646
12388.917022, 58.818, -58.0926
12389.283233, 58.842, -57.6569
12389.649444, 58.863, -57.2477
12390.015655, 58.878, -56.8447
12390.381866, 58.888, -56.4325
12390.748077, 58.895, -55.9987
12391.114288, 58.903, -55.5414
12391.480499, 58.916, -55.0670
12391.846710, 58.936, -54.5842
12392.212921, 58.965, -54.0994
12392.579132, 59.002, -53.6235
12392.945343, 59.048, -53.1601
12393.311554, 59.101, -52.7214
12393.677765, 59.159, -52.3184
12394.043976, 59.217, -51.9606
12394.410187, 59.272, -51.6514
12394.776398, 59.319, -51.3820
12395.142609, 59.358, -51.1384
12395.508820, 59.388, -50.9016
12395.875031, 59.414, -50.6589
12396.241242, 59.438, -50.4066
12396.607453, 59.463, -50.1467
12396.973663, 59.493, -49.8798
12397.339874, 59.527, -49.6074
12397.706085, 59.566, -49.3267
12398.072296, 59.611, -49.0391
12398.438507, 59.662, -48.7478
12398.804718, 59.716, -48.4644
12399.170929, 59.774, -48.1985
12399.537140, 59.831, -47.9592
12399.903351, 59.887, -47.7469
12400.269562, 59.940, -47.5618
12400.635773, 59.990, -47.4007
12401.001984, 60.039, -47.2614
12401.368195, 60.085, -47.1434
12401.734406, 60.131, -47.0442
12402.100617, 60.175, -46.9579
12402.466828, 60.218, -46.8806
12402.833039, 60.262, -46.8099
12403.199250, 60.306, -46.7451
12403.565461, 60.350, -46.6910
12403.931672, 60.393, -46.6515
12404.297883, 60.436, -46.6288
12404.664094, 60.477, -46.6202
12405.030305, 60.516, -46.6226
12405.396516, 60.554, -46.6321
12405.762727, 60.591, -46.6476
12406.128938, 60.626, -46.6701
12406.495149, 60.661, -46.6992
12406.861360, 60.694, -46.7346
12407.227571, 60.725, -46.7720
12407.593782, 60.753, -46.8087
12407.959992, 60.780, -46.8440
12408.326203, 60.806, -46.8810
12408.692414, 60.832, -46.9221
12409.058625, 60.857, -46.9711
12409.424836, 60.882, -47.0269
12409.791047, 60.907, -47.0890
12410.157258, 60.931, -47.1548
12410.523469, 60.954, -47.2211
12410.889680, 60.977, -47.2889
12411.255891, 60.998, -47.3577
12411.622102, 61.017, -47.4225
12411.988313, 61.032, -47.4797
12412.354524, 61.046, -47.5260
12412.720735, 61.058, -47.5660
12413.086946, 61.071, -47.6080
12413.453157, 61.085, -47.6622
12413.819368, 61.098, -47.7394
12414.185579, 61.109, -47.8386
12414.551790, 61.119, -47.9552
12414.918001, 61.125, -48.0822
12415.284212, 61.128, -48.2087
12415.650423, 61.128, -48.3313
12416.016634, 61.123, -48.4455
12416.382845, 61.116, -48.5438
12416.749056, 61.104, -48.6200
12417.115267, 61.091, -48.6710
12417.481478, 61.079, -48.6974
12417.847689, 61.069, -48.7111
12418.213900, 61.064, -48.7289
12418.580111, 61.061, -48.7682
12418.946322, 61.061, -48.8401
12419.312532, 61.059, -48.9442
12419.678743, 61.054, -49.0726
12420.044954, 61.044, -49.2094
12420.411165, 61.029, -49.3339
12420.777376, 61.008, -49.4277
12421.143587, 60.984, -49.4760
12421.509798, 60.959, -49.4724
12421.876009, 60.936, -49.4215
12422.242220, 60.916, -49.3392
12422.608431, 60.900, -49.2482
12422.974642, 60.886, -49.1740
12423.340853, 60.871, -49.1324
12423.707064, 60.851, -49.1260
12424.073275, 60.824, -49.1441
12424.439486, 60.788, -49.1684
12424.805697, 60.746, -49.1790
12425.171908, 60.702, -49.1614
12425.538119, 60.658, -49.1106
12425.904330, 60.619, -49.0301
12426.270541, 60.587, -48.9241
12426.636752, 60.562, -48.8032
12427.002963, 60.544, -48.6761
12427.369174, 60.530, -48.5536
12427.735385, 60.516, -48.4412
12428.101596, 60.499, -48.3387
12428.467807, 60.475, -48.2395
12428.834018, 60.443, -48.1308
12429.200229, 60.403, -47.9985
12429.566440, 60.360, -47.8346
12429.932651, 60.316, -47.6375
12430.298862, 60.276, -47.4141
12430.665072, 60.241, -47.1737
12431.031283, 60.214, -46.9270
12431.397494, 60.193, -46.6817
12431.763705, 60.176, -46.4439
12432.129916, 60.159, -46.2123
12432.496127, 60.139, -45.9832
12432.862338, 60.115, -45.7456
12433.228549, 60.083, -45.4919
12433.594760, 60.046, -45.2163
12433.960971, 60.006, -44.9191
12434.327182, 59.966, -44.6084
12434.693393, 59.930, -44.2960
12435.059604, 59.898, -43.9883
12435.425815, 59.871, -43.6893
12435.792026, 59.850, -43.3923
12436.158237, 59.831, -43.0867
12436.524448, 59.816, -42.7610
12436.890659, 59.803, -42.4071
12437.256870, 59.791, -42.0233
12437.623081, 59.781, -41.6160
12437.989292, 59.774, -41.1974
12438.355503, 59.768, -40.7836
12438.721714, 59.765, -40.3927
12439.087925, 59.762, -40.0359
12439.454136, 59.760, -39.7197
12439.820347, 59.757, -39.4353
12440.186558, 59.751, -39.1659
12440.552769, 59.741, -38.8835
12440.918980, 59.728, -38.5594
12441.285191, 59.713, -38.1711
12441.651401, 59.701, -37.7089
12442.017612, 59.693, -37.1813
12442.383823, 59.693, -36.6111
12442.750034, 59.702, -36.0364
12443.116245, 59.720, -35.4907
12443.482456, 59.745, -35.0063
12443.848667, 59.773, -34.6000
12444.214878, 59.801, -34.2737
12444.581089, 59.826, -34.0149
12444.947300, 59.844, -33.7970
12445.313511, 59.854, -33.5842
12445.679722, 59.859, -33.3450
12446.045933, 59.860, -33.0533
12446.412144, 59.863, -32.7028
12446.778355, 59.871, -32.3029
12447.144566, 59.888, -31.8782
12447.510777, 59.913, -31.4591
12447.876988, 59.946, -31.0694
12448.243199, 59.984, -30.7270
12448.609410, 60.022, -30.4329
12448.975621, 60.057, -30.1760
12449.341832, 60.086, -29.9356
12449.708043, 60.108, -29.6845
12450.074254, 60.124, -29.3984
12450.440465, 60.136, -29.0611
12450.806676, 60.149, -28.6755
12451.172887, 60.166, -28.2584
12451.539098, 60.190, -27.8409
12451.905309, 60.221, -27.4557
12452.271520, 60.256, -27.1273
12452.637731, 60.294, -26.8671
12453.003941, 60.330, -26.6672
12453.370152, 60.364, -26.5106
12453.736363, 60.393, -26.3707
12454.102574, 60.418, -26.2266
12454.468785, 60.441, -26.0606
12454.834996, 60.464, -25.8690
12455.201207, 60.487, -25.6537
12455.567418, 60.511, -25.4225
12455.933629, 60.536, -25.1834
12456.299840, 60.564, -24.9473
12456.666051, 60.592, -24.7250
12457.032262, 60.621, -24.5217
12457.398473, 60.649, -24.3427
12457.764684, 60.676, -24.1834
12458.130895, 60.700, -24.0331
12458.497106, 60.721, -23.8782
12458.863317, 60.743, -23.7075
12459.229528, 60.766, -23.5230
12459.595739, 60.792, -23.3341
12459.961950, 60.820, -23.1555
12460.328161, 60.848, -22.9966
12460.694372, 60.874, -22.8549
12461.060583, 60.895, -22.7197
12461.426794, 60.911, -22.5751
12461.793005, 60.923, -22.4066
12462.159216, 60.933, -22.2077
12462.525427, 60.943, -21.9802
12462.891638, 60.956, -21.7315
12463.257849, 60.973, -21.4727
12463.624060, 60.995, -21.2193
12463.990270, 61.022, -20.9852
12464.356481, 61.054, -20.7864
12464.722692, 61.086, -20.6305
12465.088903, 61.118, -20.5157
12465.455114, 61.144, -20.4254
12465.821325, 61.164, -20.3362
12466.187536, 61.178, -20.2209
12466.553747, 61.188, -20.0616
12466.919958, 61.197, -19.8537
12467.286169, 61.209, -19.6057
12467.652380, 61.227, -19.3389
12468.018591, 61.250, -19.0763
12468.384802, 61.277, -18.8350
12468.751013, 61.307, -18.6259
12469.117224, 61.336, -18.4496
12469.483435, 61.362, -18.2998
12469.849646, 61.384, -18.1649
12470.215857, 61.401, -18.0324
12470.582068, 61.411, -17.8870
12470.948279, 61.416, -17.7154
12471.314490, 61.417, -17.5112
12471.680701, 61.419, -17.2767
12472.046912, 61.424, -17.0248
12472.413123, 61.435, -16.7744
12472.779334, 61.451, -16.5442
12473.145545, 61.471, -16.3451
12473.511756, 61.493, -16.1743
12473.877967, 61.514, -16.0162
12474.244178, 61.533, -15.8488
12474.610389, 61.550, -15.6547
12474.976600, 61.565, -15.4196
12475.342810, 61.579, -15.1422
12475.709021, 61.593, -14.8328
12476.075232, 61.610, -14.5119
12476.441443, 61.629, -14.2018
12476.807654, 61.650, -13.9232
12477.173865, 61.673, -13.6883
12477.540076, 61.697, -13.4995
12477.906287, 61.722, -13.3475
12478.272498, 61.748, -13.2155
12478.638709, 61.773, -13.0859
12479.004920, 61.799, -12.9391
12479.371131, 61.825, -12.7596
12479.737342, 61.851, -12.5416
12480.103553, 61.877, -12.2855
12480.469764, 61.903, -12.0018
12480.835975, 61.931, -11.7104
12481.202186, 61.960, -11.4337
12481.568397, 61.989, -11.1886
12481.934608, 62.018, -10.9835
12482.300819, 62.046, -10.8159
12482.667030, 62.073, -10.6749
12483.033241, 62.100, -10.5427
12483.399452, 62.128, -10.4072
12483.765663, 62.157, -10.2563
12484.131874, 62.186, -10.0811
12484.498085, 62.214, -9.8787
12484.864296, 62.242, -9.6458
12485.230507, 62.267, -9.3848
12485.596718, 62.292, -9.1015
12485.962929, 62.315, -8.8036
12486.329140, 62.339, -8.5021
12486.695350, 62.364, -8.2039
12487.061561, 62.392, -7.9168
12487.427772, 62.424, -7.6457
12487.793983, 62.461, -7.3986
12488.160194, 62.503, -7.1832
12488.526405, 62.548, -7.0071
12488.892616, 62.594, -6.8690
12489.258827, 62.637, -6.7611
12489.625038, 62.675, -6.6685
12489.991249, 62.708, -6.5729
12490.357460, 62.737, -6.4609
12490.723671, 62.764, -6.3239
12491.089882, 62.789, -6.1617
12491.456093, 62.815, -5.9773
12491.822304, 62.843, -5.7758
12492.188515, 62.874, -5.5666
12492.554726, 62.906, -5.3577
12492.920937, 62.940, -5.1611
12493.287148, 62.975, -4.9857
12493.653359, 63.007, -4.8350
12494.019570, 63.037, -4.7041
12494.385781, 63.064, -4.5859
12494.751992, 63.088, -4.4679
12495.118203, 63.113, -4.3455
12495.484414, 63.138, -4.2177
12495.850625, 63.165, -4.0826
12496.216836, 63.194, -3.9410
12496.583047, 63.224, -3.7899
12496.949258, 63.256, -3.6287
12497.315469, 63.289, -3.4611
12497.681679, 63.323, -3.2964
12498.047890, 63.356, -3.1464
12498.414101, 63.388, -3.0182
12498.780312, 63.416, -2.9125
12499.146523, 63.441, -2.8229
12499.512734, 63.463, -2.7415
12499.878945, 63.484, -2.6603
12500.245156, 63.506, -2.5744
12500.611367, 63.528, -2.4772
12500.977578, 63.550, -2.3591
12501.343789, 63.575, -2.2065
12501.710000, 63.602, -2.0131
12502.076211, 63.633, -1.7799
12502.442422, 63.670, -1.5237
12502.808633, 63.712, -1.2667
12503.174844, 63.756, -1.0292
12503.541055, 63.799, -0.8206
12503.907266, 63.838, -0.6411
12504.273477, 63.873, -0.4860
12504.639688, 63.903, -0.3495
12505.005899, 63.928, -0.2299
12505.372110, 63.948, -0.1198
12505.738321, 63.964, -0.0095
12506.104532, 63.976, 0.1180
12506.470743, 63.988, 0.2791
12506.836954, 64.002, 0.4799
12507.203165, 64.023, 0.7147
12507.569376, 64.053, 0.9670
12507.935587, 64.091, 1.2155
12508.301798, 64.136, 1.4434
12508.668009, 64.185, 1.6415
12509.034219, 64.234, 1.8060
12509.400430, 64.280, 1.9444
12509.766641, 64.320, 2.0688
12510.132852, 64.352, 2.1969
12510.499063, 64.378, 2.3514
12510.865274, 64.399, 2.5462
12511.231485, 64.419, 2.7873
12511.597696, 64.441, 3.0655
12511.963907, 64.469, 3.3612
12512.330118, 64.503, 3.6547
12512.696329, 64.541, 3.9266
12513.062540, 64.583, 4.1674
12513.428751, 64.626, 4.3727
12513.794962, 64.670, 4.5421
12514.161173, 64.712, 4.6816
12514.527384, 64.752, 4.8022
12514.893595, 64.789, 4.9182
12515.259806, 64.825, 5.0444
12515.626017, 64.863, 5.1891
12515.992228, 64.902, 5.3528
12516.358439, 64.945, 5.5295
12516.724650, 64.991, 5.7096
12517.090861, 65.037, 5.8885
12517.457072, 65.083, 6.0669
12517.823283, 65.127, 6.2480
12518.189494, 65.169, 6.4363
12518.555705, 65.211, 6.6323
12518.921916, 65.254, 6.8333
12519.288127, 65.301, 7.0337
12519.654338, 65.354, 7.2256
12520.020548, 65.412, 7.3998
12520.386759, 65.478, 7.5485
12520.752970, 65.547, 7.6681
12521.119181, 65.618, 7.7640
12521.485392, 65.687, 7.8484
12521.851603, 65.751, 7.9379
12522.217814, 65.809, 8.0491
12522.584025, 65.862, 8.1896
12522.950236, 65.910, 8.3585
12523.316447, 65.957, 8.5448
12523.682658, 66.003, 8.7308
12524.048869, 66.051, 8.8981
12524.415080, 66.102, 9.0302
12524.781291, 66.158, 9.1164
12525.147502, 66.216, 9.1540
12525.513713, 66.277, 9.1500
12525.879924, 66.339, 9.1230
12526.246135, 66.400, 9.0963
12526.612346, 66.460, 9.0931
12526.978557, 66.519, 9.1293
12527.344768, 66.579, 9.2079
12527.710979, 66.640, 9.3195
12528.077190, 66.703, 9.4469
12528.443401, 66.767, 9.5699
12528.809612, 66.832, 9.6697
12529.175823, 66.897, 9.7314
12529.542034, 66.962, 9.7449
12529.908245, 67.026, 9.7106
12530.274456, 67.087, 9.6388
12530.640667, 67.143, 9.5499
12531.006878, 67.197, 9.4700
12531.373088, 67.249, 9.4179
12531.739299, 67.303, 9.4023
12532.105510, 67.360, 9.4158
12532.471721, 67.421, 9.4395
12532.837932, 67.486, 9.4523
12533.204143, 67.552, 9.4350
12533.570354, 67.617, 9.3746
12533.936565, 67.680, 9.2656
12534.302776, 67.739, 9.1087
12534.668987, 67.793, 8.9120
12535.035198, 67.841, 8.6908
12535.401409, 67.884, 8.4645
12535.767620, 67.925, 8.2531
12536.133831, 67.966, 8.0682
12536.500042, 68.009, 7.9120
12536.866253, 68.056, 7.7775
12537.232464, 68.107, 7.6544
12537.598675, 68.160, 7.5341
12537.964886, 68.214, 7.4108
12538.331097, 68.267, 7.2824
12538.697308, 68.318, 7.1487
12539.063519, 68.367, 7.0081
12539.429730, 68.412, 6.8629
12539.795941, 68.454, 6.7141
12540.162152, 68.494, 6.5648
12540.528363, 68.532, 6.4166
12540.894574, 68.571, 6.2690
12541.260785, 68.611, 6.1168
12541.626996, 68.654, 5.9553
12541.993207, 68.698, 5.7783
12542.359417, 68.745, 5.5814
12542.725628, 68.792, 5.3632
12543.091839, 68.838, 5.1233
12543.458050, 68.880, 4.8681
12543.824261, 68.918, 4.6075
12544.190472, 68.951, 4.3555
12544.556683, 68.979, 4.1248
12544.922894, 69.002, 3.9222
12545.289105, 69.025, 3.7450
12545.655316, 69.047, 3.5846
12546.021527, 69.070, 3.4288
12546.387738, 69.093, 3.2690
12546.753949, 69.115, 3.1013
12547.120160, 69.138, 2.9257
12547.486371, 69.161, 2.7430
12547.852582, 69.186, 2.5513
12548.218793, 69.213, 2.3459
12548.585004, 69.241, 2.1222
12548.951215, 69.268, 1.8796
12549.317426, 69.292, 1.6237
12549.683637, 69.312, 1.3646
12550.049848, 69.327, 1.1142
