* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:14:11 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test Real Dec 10
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
11727.906226, 57.240, -33.5656
11728.272437, 57.246, -33.8618
11728.638648, 57.249, -34.1569
11729.004859, 57.249, -34.4517
11729.371070, 57.244, -34.7404
11729.737281, 57.236, -35.0153
11730.103492, 57.224, -35.2721
11730.469703, 57.210, -35.5104
11730.835914, 57.195, -35.7333
11731.202125, 57.178, -35.9437
11731.568336, 57.158, -36.1422
11731.934547, 57.136, -36.3239
11732.300758, 57.111, -36.4814
11732.666969, 57.085, -36.6139
11733.033180, 57.058, -36.7186
11733.399391, 57.031, -36.7965
11733.765602, 57.004, -36.8531
11734.131813, 56.978, -36.8889
11734.498024, 56.952, -36.9055
11734.864235, 56.925, -36.8973
11735.230446, 56.899, -36.8617
11735.596657, 56.875, -36.7958
11735.962867, 56.852, -36.6990
11736.329078, 56.833, -36.5784
11736.695289, 56.818, -36.4398
11737.061500, 56.805, -36.2903
11737.427711, 56.795, -36.1309
11737.793922, 56.787, -35.9564
11738.160133, 56.781, -35.7628
11738.526344, 56.779, -35.5486
11738.892555, 56.783, -35.3195
11739.258766, 56.792, -35.0850
11739.624977, 56.807, -34.8567
11739.991188, 56.827, -34.6410
11740.357399, 56.849, -34.4353
11740.723610, 56.874, -34.2328
11741.089821, 56.903, -34.0319
11741.456032, 56.936, -33.8304
11741.822243, 56.974, -33.6381
11742.188454, 57.016, -33.4645
11742.554665, 57.063, -33.3174
11742.920876, 57.111, -33.1991
11743.287087, 57.161, -33.1039
11743.653298, 57.211, -33.0276
11744.019509, 57.264, -32.9669
11744.385720, 57.319, -32.9272
11744.751931, 57.376, -32.9138
11745.118142, 57.435, -32.9341
11745.484353, 57.494, -32.9890
11745.850564, 57.552, -33.0745
11746.216775, 57.609, -33.1836
11746.582986, 57.665, -33.3109
11746.949197, 57.719, -33.4548
11747.315407, 57.774, -33.6162
11747.681618, 57.827, -33.8003
11748.047829, 57.880, -34.0071
11748.414040, 57.930, -34.2393
11748.780251, 57.978, -34.4935
11749.146462, 58.023, -34.7667
11749.512673, 58.065, -35.0541
11749.878884, 58.104, -35.3516
11750.245095, 58.140, -35.6547
11750.611306, 58.174, -35.9662
11750.977517, 58.206, -36.2861
11751.343728, 58.235, -36.6178
11751.709939, 58.261, -36.9596
11752.076150, 58.283, -37.3099
11752.442361, 58.302, -37.6622
11752.808572, 58.316, -38.0118
11753.174783, 58.327, -38.3547
11753.540994, 58.336, -38.6921
11753.907205, 58.343, -39.0247
11754.273416, 58.348, -39.3531
11754.639627, 58.350, -39.6776
11755.005838, 58.350, -39.9972
11755.372049, 58.347, -40.3069
11755.738260, 58.341, -40.6034
11756.104471, 58.332, -40.8859
11756.470682, 58.322, -41.1538
11756.836893, 58.310, -41.4066
11757.203104, 58.296, -41.6461
11757.569315, 58.280, -41.8726
11757.935526, 58.263, -42.0851
11758.301737, 58.245, -42.2776
11758.667947, 58.226, -42.4518
11759.034158, 58.207, -42.6038
11759.400369, 58.189, -42.7356
11759.766580, 58.172, -42.8510
11760.132791, 58.156, -42.9537
11760.499002, 58.140, -43.0443
11760.865213, 58.124, -43.1210
11761.231424, 58.107, -43.1785
11761.597635, 58.092, -43.2167
11761.963846, 58.077, -43.2351
11762.330057, 58.066, -43.2418
11762.696268, 58.056, -43.2391
11763.062479, 58.049, -43.2328
11763.428690, 58.044, -43.2213
11763.794901, 58.042, -43.2074
11764.161112, 58.042, -43.1890
11764.527323, 58.043, -43.1681
11764.893534, 58.047, -43.1442
11765.259745, 58.053, -43.1173
11765.625956, 58.061, -43.0873
11765.992167, 58.072, -43.0581
11766.358378, 58.085, -43.0338
11766.724589, 58.100, -43.0197
11767.090800, 58.117, -43.0198
11767.457011, 58.135, -43.0320
11767.823222, 58.154, -43.0548
11768.189433, 58.174, -43.0854
11768.555644, 58.195, -43.1250
11768.921855, 58.218, -43.1771
11769.288066, 58.243, -43.2468
11769.654276, 58.267, -43.3351
11770.020487, 58.291, -43.4385
11770.386698, 58.315, -43.5552
11770.752909, 58.338, -43.6808
11771.119120, 58.361, -43.8158
11771.485331, 58.383, -43.9664
11771.851542, 58.406, -44.1340
11772.217753, 58.427, -44.3197
11772.583964, 58.446, -44.5206
11772.950175, 58.463, -44.7303
11773.316386, 58.478, -44.9464
11773.682597, 58.491, -45.1661
11774.048808, 58.503, -45.3911
11774.415019, 58.513, -45.6229
11774.781230, 58.521, -45.8619
11775.147441, 58.527, -46.1061
11775.513652, 58.530, -46.3541
11775.879863, 58.530, -46.6038
11776.246074, 58.528, -46.8566
11776.612285, 58.522, -47.1096
11776.978496, 58.514, -47.3607
11777.344707, 58.503, -47.6046
11777.710918, 58.490, -47.8389
11778.077129, 58.475, -48.0618
11778.443340, 58.459, -48.2765
11778.809551, 58.441, -48.4857
11779.175762, 58.422, -48.6908
11779.541973, 58.399, -48.8907
11779.908184, 58.373, -49.0764
11780.274395, 58.344, -49.2394
11780.640606, 58.312, -49.3740
11781.006816, 58.281, -49.4823
11781.373027, 58.250, -49.5712
11781.739238, 58.220, -49.6483
11782.105449, 58.190, -49.7180
11782.471660, 58.157, -49.7764
11782.837871, 58.124, -49.8143
11783.204082, 58.089, -49.8239
11783.570293, 58.055, -49.8042
11783.936504, 58.023, -49.7599
11784.302715, 57.992, -49.7001
11784.668926, 57.963, -49.6281
11785.035137, 57.934, -49.5421
11785.401348, 57.906, -49.4348
11785.767559, 57.879, -49.3030
11786.133770, 57.855, -49.1467
11786.499981, 57.835, -48.9741
11786.866192, 57.818, -48.7941
11787.232403, 57.805, -48.6102
11787.598614, 57.795, -48.4191
11787.964825, 57.786, -48.2194
11788.331036, 57.780, -48.0104
11788.697247, 57.777, -47.7924
11789.063458, 57.777, -47.5712
11789.429669, 57.780, -47.3480
11789.795880, 57.786, -47.1244
11790.162091, 57.796, -46.9025
11790.528302, 57.808, -46.6843
11790.894513, 57.825, -46.4761
11791.260724, 57.845, -46.2828
11791.626935, 57.866, -46.1044
11791.993145, 57.889, -45.9371
11792.359356, 57.914, -45.7765
11792.725567, 57.940, -45.6217
11793.091778, 57.970, -45.4794
11793.457989, 58.002, -45.3553
11793.824200, 58.035, -45.2559
11794.190411, 58.068, -45.1765
11794.556622, 58.101, -45.1110
11794.922833, 58.133, -45.0522
11795.289044, 58.167, -45.0035
11795.655255, 58.203, -44.9702
11796.021466, 58.239, -44.9580
11796.387677, 58.274, -44.9668
11796.753888, 58.308, -44.9907
11797.120099, 58.340, -45.0206
11797.486310, 58.372, -45.0563
11797.852521, 58.403, -45.0991
11798.218732, 58.434, -45.1565
11798.584943, 58.465, -45.2328
11798.951154, 58.492, -45.3247
11799.317365, 58.517, -45.4220
11799.683576, 58.540, -45.5190
11800.049787, 58.562, -45.6128
11800.415998, 58.584, -45.7086
11800.782209, 58.606, -45.8118
11801.148420, 58.626, -45.9244
11801.514631, 58.644, -46.0431
11801.880842, 58.660, -46.1594
11802.247053, 58.673, -46.2675
11802.613264, 58.684, -46.3640
11802.979475, 58.696, -46.4551
11803.345685, 58.707, -46.5461
11803.711896, 58.718, -46.6403
11804.078107, 58.727, -46.7371
11804.444318, 58.735, -46.8306
11804.810529, 58.741, -46.9160
11805.176740, 58.747, -46.9891
11805.542951, 58.754, -47.0541
11805.909162, 58.760, -47.1128
11806.275373, 58.767, -47.1670
11806.641584, 58.772, -47.2148
11807.007795, 58.777, -47.2517
11807.374006, 58.782, -47.2737
11807.740217, 58.787, -47.2843
11808.106428, 58.795, -47.2897
11808.472639, 58.803, -47.2982
11808.838850, 58.811, -47.3118
11809.205061, 58.819, -47.3251
11809.571272, 58.826, -47.3284
11809.937483, 58.834, -47.3157
11810.303694, 58.844, -47.2917
11810.669905, 58.857, -47.2678
11811.036116, 58.873, -47.2540
11811.402327, 58.889, -47.2540
11811.768538, 58.904, -47.2605
11812.134749, 58.919, -47.2629
11812.500960, 58.934, -47.2539
11812.867171, 58.951, -47.2366
11813.233382, 58.970, -47.2223
11813.599593, 58.992, -47.2207
11813.965804, 59.014, -47.2354
11814.332015, 59.035, -47.2612
11814.698225, 59.054, -47.2904
11815.064436, 59.074, -47.3177
11815.430647, 59.094, -47.3458
11815.796858, 59.116, -47.3783
11816.163069, 59.138, -47.4194
11816.529280, 59.161, -47.4735
11816.895491, 59.184, -47.5378
11817.261702, 59.206, -47.6155
11817.627913, 59.228, -47.7006
11817.994124, 59.248, -47.7937
11818.360335, 59.268, -47.8890
11818.726546, 59.286, -47.9865
11819.092757, 59.304, -48.0837
11819.458968, 59.322, -48.1841
11819.825179, 59.339, -48.2909
11820.191390, 59.356, -48.4048
11820.557601, 59.370, -48.5217
11820.923812, 59.382, -48.6387
11821.290023, 59.394, -48.7527
11821.656234, 59.404, -48.8636
11822.022445, 59.414, -48.9750
11822.388656, 59.423, -49.0889
11822.754867, 59.431, -49.2064
11823.121078, 59.437, -49.3235
11823.487289, 59.441, -49.4368
11823.853500, 59.443, -49.5427
11824.219711, 59.445, -49.6390
11824.585922, 59.446, -49.7261
11824.952133, 59.447, -49.8060
11825.318344, 59.448, -49.8798
11825.684554, 59.448, -49.9491
11826.050765, 59.449, -50.0135
11826.416976, 59.448, -50.0724
11826.783187, 59.446, -50.1230
11827.149398, 59.444, -50.1609
11827.515609, 59.441, -50.1848
11827.881820, 59.439, -50.1954
11828.248031, 59.437, -50.1951
11828.614242, 59.436, -50.1843
11828.980453, 59.435, -50.1648
11829.346664, 59.436, -50.1345
11829.712875, 59.437, -50.0935
11830.079086, 59.441, -50.0449
11830.445297, 59.446, -49.9937
11830.811508, 59.453, -49.9420
11831.177719, 59.460, -49.8904
11831.543930, 59.468, -49.8336
11831.910141, 59.477, -49.7689
11832.276352, 59.488, -49.6943
11832.642563, 59.501, -49.6155
11833.008774, 59.516, -49.5354
11833.374985, 59.534, -49.4585
11833.741196, 59.553, -49.3856
11834.107407, 59.575, -49.3158
11834.473618, 59.598, -49.2509
11834.839829, 59.624, -49.1949
11835.206040, 59.651, -49.1497
11835.572251, 59.678, -49.1166
11835.938462, 59.705, -49.0872
11836.304673, 59.733, -49.0583
11836.670884, 59.763, -49.0292
11837.037094, 59.795, -49.0074
11837.403305, 59.829, -49.0017
11837.769516, 59.865, -49.0205
11838.135727, 59.901, -49.0619
11838.501938, 59.936, -49.1190
11838.868149, 59.969, -49.1821
11839.234360, 60.003, -49.2485
11839.600571, 60.038, -49.3209
11839.966782, 60.073, -49.4055
11840.332993, 60.108, -49.5083
11840.699204, 60.142, -49.6284
11841.065415, 60.174, -49.7609
11841.431626, 60.205, -49.9008
11841.797837, 60.234, -50.0472
11842.164048, 60.262, -50.2003
11842.530259, 60.289, -50.3628
11842.896470, 60.316, -50.5345
11843.262681, 60.341, -50.7158
11843.628892, 60.365, -50.9043
11843.995103, 60.388, -51.0970
11844.361314, 60.408, -51.2949
11844.727525, 60.428, -51.4962
11845.093736, 60.445, -51.7008
11845.459947, 60.460, -51.9061
11845.826158, 60.473, -52.1111
11846.192369, 60.484, -52.3136
11846.558580, 60.493, -52.5144
11846.924791, 60.501, -52.7111
11847.291002, 60.507, -52.9058
11847.657213, 60.513, -53.0966
11848.023423, 60.517, -53.2827
11848.389634, 60.519, -53.4652
11848.755845, 60.521, -53.6403
11849.122056, 60.521, -53.8059
11849.488267, 60.519, -53.9600
11849.854478, 60.517, -54.1033
11850.220689, 60.515, -54.2386
11850.586900, 60.512, -54.3672
11850.953111, 60.508, -54.4905
11851.319322, 60.503, -54.6033
11851.685533, 60.497, -54.7056
11852.051744, 60.492, -54.7921
11852.417955, 60.487, -54.8693
11852.784166, 60.484, -54.9410
11853.150377, 60.481, -55.0083
11853.516588, 60.478, -55.0696
11853.882799, 60.474, -55.1204
11854.249010, 60.471, -55.1550
11854.615221, 60.469, -55.1753
11854.981432, 60.470, -55.1864
11855.347643, 60.473, -55.1995
11855.713854, 60.477, -55.2169
11856.080065, 60.482, -55.2390
11856.446276, 60.486, -55.2562
11856.812487, 60.492, -55.2638
11857.178698, 60.499, -55.2605
11857.544909, 60.508, -55.2534
11857.911120, 60.521, -55.2504
11858.277331, 60.535, -55.2606
11858.643542, 60.550, -55.2832
11859.009753, 60.564, -55.3127
11859.375963, 60.578, -55.3430
11859.742174, 60.593, -55.3716
11860.108385, 60.609, -55.4000
11860.474596, 60.627, -55.4341
11860.840807, 60.648, -55.4800
11861.207018, 60.669, -55.5414
11861.573229, 60.691, -55.6199
11861.939440, 60.712, -55.7122
11862.305651, 60.732, -55.8163
11862.671862, 60.751, -55.9263
11863.038073, 60.770, -56.0394
11863.404284, 60.788, -56.1542
11863.770495, 60.807, -56.2740
11864.136706, 60.827, -56.4071
11864.502917, 60.846, -56.5570
11864.869128, 60.864, -56.7257
11865.235339, 60.879, -56.9076
11865.601550, 60.892, -57.0946
11865.967761, 60.902, -57.2786
11866.333972, 60.910, -57.4580
11866.700183, 60.918, -57.6357
11867.066394, 60.925, -57.8191
11867.432605, 60.932, -58.0107
11867.798816, 60.936, -58.2123
11868.165027, 60.938, -58.4193
11868.531238, 60.937, -58.6268
11868.897449, 60.935, -58.8298
11869.263660, 60.930, -59.0281
11869.629871, 60.924, -59.2203
11869.996082, 60.916, -59.4103
11870.362292, 60.907, -59.5934
11870.728503, 60.894, -59.7667
11871.094714, 60.880, -59.9254
11871.460925, 60.864, -60.0656
11871.827136, 60.847, -60.1887
11872.193347, 60.831, -60.3003
11872.559558, 60.814, -60.4059
11872.925769, 60.796, -60.5101
11873.291980, 60.776, -60.6090
11873.658191, 60.753, -60.6937
11874.024402, 60.729, -60.7550
11874.390613, 60.703, -60.7881
11874.756824, 60.679, -60.7958
11875.123035, 60.657, -60.7844
11875.489246, 60.637, -60.7605
11875.855457, 60.618, -60.7299
11876.221668, 60.598, -60.6887
11876.587879, 60.580, -60.6326
11876.954090, 60.561, -60.5569
11877.320301, 60.544, -60.4594
11877.686512, 60.529, -60.3407
11878.052723, 60.517, -60.2035
11878.418934, 60.508, -60.0536
11878.785145, 60.503, -59.8964
11879.151356, 60.501, -59.7371
11879.517567, 60.501, -59.5771
11879.883778, 60.503, -59.4132
11880.249989, 60.507, -59.2422
11880.616200, 60.513, -59.0626
11880.982411, 60.524, -58.8779
11881.348622, 60.538, -58.6951
11881.714832, 60.556, -58.5240
11882.081043, 60.578, -58.3682
11882.447254, 60.600, -58.2264
11882.813465, 60.625, -58.0936
11883.179676, 60.651, -57.9640
11883.545887, 60.680, -57.8397
11883.912098, 60.713, -57.7263
11884.278309, 60.750, -57.6320
11884.644520, 60.788, -57.5591
11885.010731, 60.829, -57.5111
11885.376942, 60.870, -57.4854
11885.743153, 60.911, -57.4810
11886.109364, 60.952, -57.4918
11886.475575, 60.992, -57.5140
11886.841786, 61.032, -57.5455
11887.207997, 61.073, -57.5879
11887.574208, 61.116, -57.6477
11887.940419, 61.160, -57.7358
11888.306630, 61.203, -57.8584
11888.672841, 61.244, -58.0135
11889.039052, 61.281, -58.1906
11889.405263, 61.314, -58.3740
11889.771474, 61.344, -58.5531
11890.137685, 61.375, -58.7306
11890.503896, 61.407, -58.9171
11890.870107, 61.439, -59.1260
11891.236318, 61.469, -59.3628
11891.602529, 61.496, -59.6218
11891.968740, 61.519, -59.8906
11892.334951, 61.537, -60.1575
11892.701162, 61.552, -60.4169
11893.067372, 61.567, -60.6721
11893.433583, 61.579, -60.9288
11893.799794, 61.591, -61.1920
11894.166005, 61.599, -61.4609
11894.532216, 61.604, -61.7317
11894.898427, 61.607, -61.9983
11895.264638, 61.605, -62.2572
11895.630849, 61.602, -62.5057
11895.997060, 61.597, -62.7437
11896.363271, 61.590, -62.9718
11896.729482, 61.582, -63.1925
11897.095693, 61.572, -63.4077
11897.461904, 61.561, -63.6176
11897.828115, 61.547, -63.8188
11898.194326, 61.530, -64.0057
11898.560537, 61.511, -64.1714
11898.926748, 61.492, -64.3118
11899.292959, 61.473, -64.4309
11899.659170, 61.455, -64.5371
11900.025381, 61.439, -64.6368
11900.391592, 61.422, -64.7334
11900.757803, 61.404, -64.8215
11901.124014, 61.385, -64.8921
11901.490225, 61.365, -64.9375
11901.856436, 61.346, -64.9569
11902.222647, 61.330, -64.9559
11902.588858, 61.316, -64.9426
11902.955069, 61.304, -64.9241
11903.321280, 61.294, -64.9019
11903.687491, 61.285, -64.8744
11904.053701, 61.277, -64.8378
11904.419912, 61.271, -64.7916
11904.786123, 61.268, -64.7362
11905.152334, 61.267, -64.6768
11905.518545, 61.270, -64.6176
11905.884756, 61.275, -64.5609
11906.250967, 61.282, -64.5071
11906.617178, 61.290, -64.4554
11906.983389, 61.301, -64.4064
11907.349600, 61.314, -64.3618
11907.715811, 61.328, -64.3236
11908.082022, 61.345, -64.2941
11908.448233, 61.363, -64.2765
11908.814444, 61.383, -64.2700
11909.180655, 61.405, -64.2765
11909.546866, 61.428, -64.2977
11909.913077, 61.453, -64.3350
11910.279288, 61.479, -64.3905
11910.645499, 61.505, -64.4625
11911.011710, 61.531, -64.5503
11911.377921, 61.556, -64.6521
11911.744132, 61.582, -64.7670
11912.110343, 61.607, -64.8979
11912.476554, 61.632, -65.0483
11912.842765, 61.656, -65.2188
11913.208976, 61.678, -65.4072
11913.575187, 61.698, -65.6080
11913.941398, 61.716, -65.8176
11914.307609, 61.734, -66.0353
11914.673820, 61.750, -66.2644
11915.040031, 61.766, -66.5071
11915.406241, 61.779, -66.7650
11915.772452, 61.789, -67.0339
11916.138663, 61.795, -67.3077
11916.504874, 61.799, -67.5814
11916.871085, 61.800, -67.8549
11917.237296, 61.799, -68.1310
11917.603507, 61.796, -68.4137
11917.969718, 61.790, -68.7030
11918.335929, 61.780, -68.9944
11918.702140, 61.766, -69.2808
11919.068351, 61.750, -69.5582
11919.434562, 61.732, -69.8253
11919.800773, 61.712, -70.0847
11920.166984, 61.690, -70.3408
11920.533195, 61.666, -70.5916
11920.899406, 61.638, -70.8311
11921.265617, 61.607, -71.0538
11921.631828, 61.574, -71.2551
11921.998039, 61.540, -71.4381
11922.364250, 61.504, -71.6046
11922.730461, 61.467, -71.7584
11923.096672, 61.428, -71.8981
11923.462883, 61.386, -72.0159
11923.829094, 61.343, -72.1080
11924.195305, 61.300, -72.1720
11924.561516, 61.258, -72.2120
11924.927727, 61.216, -72.2338
11925.293938, 61.175, -72.2391
11925.660149, 61.134, -72.2272
11926.026360, 61.093, -72.1945
11926.392570, 61.053, -72.1382
11926.758781, 61.015, -72.0582
11927.124992, 60.979, -71.9590
11927.491203, 60.945, -71.8451
11927.857414, 60.912, -71.7164
11928.223625, 60.882, -71.5696
11928.589836, 60.854, -71.4019
11928.956047, 60.828, -71.2133
11929.322258, 60.807, -71.0088
11929.688469, 60.790, -70.7964
11930.054680, 60.776, -70.5811
11930.420891, 60.766, -70.3667
11930.787102, 60.759, -70.1526
11931.153313, 60.754, -69.9376
11931.519524, 60.752, -69.7222
11931.885735, 60.754, -69.5103
11932.251946, 60.760, -69.3048
11932.618157, 60.769, -69.1090
11932.984368, 60.781, -68.9241
11933.350579, 60.796, -68.7511
11933.716790, 60.813, -68.5901
11934.083001, 60.833, -68.4413
11934.449212, 60.855, -68.3069
11934.815423, 60.879, -68.1879
11935.181634, 60.905, -68.0869
11935.547845, 60.933, -68.0071
11935.914056, 60.961, -67.9508
11936.280267, 60.989, -67.9160
11936.646478, 61.016, -67.9000
11937.012689, 61.043, -67.8979
11937.378900, 61.071, -67.9102
11937.745110, 61.099, -67.9407
11938.111321, 61.128, -67.9950
11938.477532, 61.155, -68.0750
11938.843743, 61.179, -68.1749
11939.209954, 61.200, -68.2852
11939.576165, 61.219, -68.3964
11939.942376, 61.238, -68.5089
11940.308587, 61.256, -68.6305
11940.674798, 61.273, -68.7714
11941.041009, 61.288, -68.9351
11941.407220, 61.299, -69.1150
11941.773431, 61.305, -69.2968
11942.139642, 61.308, -69.4701
11942.505853, 61.310, -69.6316
11942.872064, 61.311, -69.7874
11943.238275, 61.311, -69.9454
11943.604486, 61.310, -70.1113
11943.970697, 61.306, -70.2812
11944.336908, 61.299, -70.4468
11944.703119, 61.288, -70.6010
11945.069330, 61.274, -70.7394
11945.435541, 61.259, -70.8639
11945.801752, 61.243, -70.9747
11946.167963, 61.226, -71.0757
11946.534174, 61.208, -71.1675
11946.900385, 61.189, -71.2507
11947.266596, 61.168, -71.3247
11947.632807, 61.146, -71.3857
11947.999018, 61.122, -71.4274
11948.365229, 61.098, -71.4434
11948.731440, 61.074, -71.4323
11949.097650, 61.052, -71.3992
11949.463861, 61.032, -71.3524
11949.830072, 61.013, -71.2987
11950.196283, 60.995, -71.2369
11950.562494, 60.976, -71.1619
11950.928705, 60.958, -71.0656
11951.294916, 60.942, -70.9471
11951.661127, 60.929, -70.8108
11952.027338, 60.919, -70.6672
11952.393549, 60.913, -70.5221
11952.759760, 60.908, -70.3771
11953.125971, 60.905, -70.2263
11953.492182, 60.904, -70.0658
11953.858393, 60.906, -69.8955
11954.224604, 60.912, -69.7217
11954.590815, 60.922, -69.5529
11954.957026, 60.935, -69.3947
11955.323237, 60.951, -69.2489
11955.689448, 60.969, -69.1143
11956.055659, 60.988, -68.9856
11956.421870, 61.010, -68.8638
11956.788081, 61.034, -68.7495
11957.154292, 61.060, -68.6466
11957.520503, 61.089, -68.5580
11957.886714, 61.121, -68.4886
11958.252925, 61.153, -68.4398
11958.619136, 61.187, -68.4116
11958.985347, 61.221, -68.4048
11959.351558, 61.255, -68.4176
11959.717769, 61.288, -68.4482
11960.083979, 61.322, -68.4955
11960.450190, 61.355, -68.5579
11960.816401, 61.388, -68.6364
11961.182612, 61.421, -68.7332
11961.548823, 61.454, -68.8512
11961.915034, 61.485, -68.9912
11962.281245, 61.514, -69.1523
11962.647456, 61.541, -69.3296
11963.013667, 61.566, -69.5184
11963.379878, 61.587, -69.7146
11963.746089, 61.607, -69.9172
11964.112300, 61.626, -70.1279
11964.478511, 61.643, -70.3500
11964.844722, 61.658, -70.5853
11965.210933, 61.670, -70.8336
11965.577144, 61.678, -71.0925
11965.943355, 61.683, -71.3555
11966.309566, 61.684, -71.6162
11966.675777, 61.681, -71.8691
11967.041988, 61.676, -72.1141
11967.408199, 61.670, -72.3524
11967.774410, 61.662, -72.5894
11968.140621, 61.652, -72.8287
11968.506832, 61.639, -73.0706
11968.873043, 61.622, -73.3080
11969.239254, 61.601, -73.5314
11969.605465, 61.577, -73.7334
11969.971676, 61.551, -73.9119
11970.337887, 61.525, -74.0707
11970.704098, 61.498, -74.2157
11971.070309, 61.469, -74.3525
11971.436519, 61.439, -74.4788
11971.802730, 61.406, -74.5891
11972.168941, 61.372, -74.6755
11972.535152, 61.337, -74.7361
11972.901363, 61.302, -74.7721
11973.267574, 61.268, -74.7883
11973.633785, 61.234, -74.7887
11973.999996, 61.201, -74.7737
11974.366207, 61.168, -74.7399
11974.732418, 61.134, -74.6830
11975.098629, 61.102, -74.5989
11975.464840, 61.071, -74.4895
11975.831051, 61.043, -74.3588
11976.197262, 61.019, -74.2133
11976.563473, 60.997, -74.0588
11976.929684, 60.978, -73.8993
11977.295895, 60.962, -73.7351
11977.662106, 60.947, -73.5627
11978.028317, 60.934, -73.3785
11978.394528, 60.924, -73.1785
11978.760739, 60.917, -72.9647
11979.126950, 60.915, -72.7421
11979.493161, 60.918, -72.5194
11979.859372, 60.925, -72.3059
11980.225583, 60.935, -72.1077
11980.591794, 60.947, -71.9250
11980.958005, 60.961, -71.7517
11981.324216, 60.975, -71.5817
11981.690427, 60.992, -71.4111
11982.056638, 61.012, -71.2426
11982.422848, 61.037, -71.0858
11982.789059, 61.066, -70.9526
11983.155270, 61.097, -70.8500
11983.521481, 61.129, -70.7765
11983.887692, 61.159, -70.7230
11984.253903, 61.189, -70.6805
11984.620114, 61.220, -70.6440
11984.986325, 61.251, -70.6184
11985.352536, 61.284, -70.6102
11985.718747, 61.318, -70.6279
11986.084958, 61.352, -70.6727
11986.451169, 61.384, -70.7416
11986.817380, 61.415, -70.8276
11987.183591, 61.443, -70.9249
11987.549802, 61.470, -71.0305
11987.916013, 61.496, -71.1444
11988.282224, 61.522, -71.2670
11988.648435, 61.547, -71.4025
11989.014646, 61.571, -71.5547
11989.380857, 61.593, -71.7261
11989.747068, 61.612, -71.9153
11990.113279, 61.628, -72.1149
11990.479490, 61.639, -72.3157
11990.845701, 61.647, -72.5081
11991.211912, 61.653, -72.6882
11991.578123, 61.660, -72.8618
11991.944334, 61.667, -73.0383
11992.310545, 61.673, -73.2268
11992.676756, 61.676, -73.4281
11993.042967, 61.676, -73.6355
11993.409178, 61.672, -73.8373
11993.775388, 61.663, -74.0208
11994.141599, 61.653, -74.1808
11994.507810, 61.643, -74.3218
11994.874021, 61.634, -74.4541
11995.240232, 61.626, -74.5883
11995.606443, 61.616, -74.7289
11995.972654, 61.604, -74.8715
11996.338865, 61.588, -75.0040
11996.705076, 61.570, -75.1146
11997.071287, 61.552, -75.1965
11997.437498, 61.535, -75.2551
11997.803709, 61.520, -75.3011
11998.169920, 61.507, -75.3463
11998.536131, 61.494, -75.3929
11998.902342, 61.480, -75.4373
11999.268553, 61.465, -75.4688
11999.634764, 61.451, -75.4812
12000.000975, 61.437, -75.4756
12000.367186, 61.426, -75.4568
12000.733397, 61.417, -75.4326
12001.099608, 61.409, -75.4058
12001.465819, 61.403, -75.3765
12001.832030, 61.398, -75.3431
12002.198241, 61.395, -75.3093
12002.564452, 61.394, -75.2761
12002.930663, 61.394, -75.2468
12003.296874, 61.395, -75.2207
12003.663085, 61.397, -75.1943
12004.029296, 61.401, -75.1677
12004.395507, 61.407, -75.1434
12004.761717, 61.416, -75.1274
12005.127928, 61.426, -75.1238
12005.494139, 61.437, -75.1337
12005.860350, 61.448, -75.1526
12006.226561, 61.459, -75.1768
12006.592772, 61.471, -75.2053
12006.958983, 61.484, -75.2419
12007.325194, 61.499, -75.2942
12007.691405, 61.514, -75.3666
12008.057616, 61.528, -75.4587
12008.423827, 61.541, -75.5654
12008.790038, 61.552, -75.6792
12009.156249, 61.562, -75.7972
12009.522460, 61.572, -75.9200
12009.888671, 61.583, -76.0543
12010.254882, 61.594, -76.2062
12010.621093, 61.603, -76.3772
12010.987304, 61.611, -76.5646
12011.353515, 61.615, -76.7610
12011.719726, 61.616, -76.9583
12012.085937, 61.616, -77.1544
12012.452148, 61.615, -77.3536
12012.818359, 61.613, -77.5619
12013.184570, 61.609, -77.7823
12013.550781, 61.601, -78.0117
12013.916992, 61.590, -78.2433
12014.283203, 61.575, -78.4670
12014.649414, 61.559, -78.6804
12015.015625, 61.540, -78.8873
12015.381836, 61.521, -79.0925
12015.748047, 61.499, -79.2993
12016.114257, 61.474, -79.5044
12016.480468, 61.446, -79.7004
12016.846679, 61.415, -79.8820
12017.212890, 61.381, -80.0468
12017.579101, 61.347, -80.1978
12017.945312, 61.311, -80.3385
12018.311523, 61.273, -80.4705
12018.677734, 61.234, -80.5907
12019.043945, 61.193, -80.6959
12019.410156, 61.150, -80.7850
12019.776367, 61.106, -80.8583
12020.142578, 61.062, -80.9150
12020.508789, 61.016, -80.9529
12020.875000, 60.969, -80.9663
12021.241211, 60.921, -80.9523
12021.607422, 60.875, -80.9104
12021.973633, 60.830, -80.8457
12022.339844, 60.786, -80.7637
12022.706055, 60.743, -80.6675
12023.072266, 60.701, -80.5564
