* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 2-B, Pro Tools Audio Bridge 2-B, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 11, 2024 1:23:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test NAM Dec 11
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
12817.383854, 70.913, 22.3462
12817.750065, 70.796, 24.3579
12818.116276, 70.869, 25.7207
12818.482487, 71.146, 25.8027
12818.848698, 71.590, 24.1382
12819.214909, 72.133, 20.7153
12819.581120, 72.710, 16.0215
12819.947331, 73.270, 10.8560
12820.313542, 73.778, 6.0610
12820.679753, 74.219, 2.2910
12821.045964, 74.600, -0.1558
12821.412175, 74.935, -1.3916
12821.778386, 75.226, -1.8418
12822.144597, 75.438, -1.9829
12822.510807, 75.521, -2.0469
12822.877018, 75.437, -1.8662
12823.243229, 75.212, -0.9341
12823.609440, 74.969, 1.2759
12823.975651, 74.919, 4.6919
12824.341862, 75.232, 8.1411
12824.708073, 75.870, 9.9336
12825.074284, 76.612, 9.1675
12825.440495, 77.217, 6.0669
12825.806706, 77.520, 1.4497
12826.172917, 77.432, -3.6797
12826.539128, 76.928, -8.1675
12826.905339, 76.065, -10.5688
12827.271550, 75.069, -9.1929
12827.637761, 74.449, -3.3530
12828.003972, 74.725, 4.1392
12828.370183, 75.765, 8.6553
12828.736394, 76.973, 8.8120
12829.102605, 77.932, 5.9907
12829.468816, 78.471, 1.9395
12829.835027, 78.552, -1.9258
12830.201238, 78.217, -4.4487
12830.567449, 77.600, -4.6914
12830.933660, 76.958, -2.3281
12831.299871, 76.586, 1.5474
12831.666082, 76.588, 4.5386
12832.032293, 76.773, 4.7861
12832.398504, 76.871, 2.1221
12832.764715, 76.702, -2.4946
12833.130926, 76.185, -7.6968
12833.497137, 75.320, -11.9287
12833.863347, 74.220, -13.4805
12834.229558, 73.201, -11.0020
12834.595769, 72.773, -5.3184
12834.961980, 73.158, -0.3315
12835.328191, 73.988, 0.7920
12835.694402, 74.785, -1.8691
12836.060613, 75.296, -6.7534
12836.426824, 75.437, -12.2705
12836.793035, 75.207, -17.0718
12837.159246, 74.679, -19.9956
12837.525457, 74.026, -20.1997
12837.891668, 73.528, -17.7593
12838.257879, 73.432, -14.3228
12838.624090, 73.730, -12.2886
12838.990301, 74.184, -12.9160
12839.356512, 74.565, -15.9243
12839.722723, 74.752, -20.3066
12840.088934, 74.707, -24.9453
12840.455145, 74.455, -28.8301
12840.821356, 74.068, -31.1743
12841.187567, 73.675, -31.6025
12841.553778, 73.428, -30.4126
12841.919989, 73.422, -28.6006
12842.286200, 73.624, -27.2969
12842.652411, 73.911, -27.0718
12843.018622, 74.151, -27.7983
12843.384833, 74.260, -28.9546
12843.751044, 74.210, -29.9419
12844.117255, 74.014, -30.2720
12844.483466, 73.726, -29.6816
12844.849676, 73.423, -28.2100
12845.215887, 73.184, -26.2227
12845.582098, 73.061, -24.2993
12845.948309, 73.064, -23.0063
12846.314520, 73.165, -22.6777
12846.680731, 73.312, -23.3398
12847.046942, 73.445, -24.7554
12847.413153, 73.497, -26.5220
12847.779364, 73.407, -28.1470
12848.145575, 73.140, -29.0669
12848.511786, 72.710, -28.6782
12848.877997, 72.218, -26.4819
12849.244208, 71.861, -22.5205
12849.610419, 71.846, -17.9097
12849.976630, 72.210, -14.5107
12850.342841, 72.786, -13.5879
12850.709052, 73.342, -15.1338
12851.075263, 73.699, -18.3364
12851.441474, 73.751, -22.1729
12851.807685, 73.444, -25.6558
12852.173896, 72.785, -27.8730
12852.540107, 71.879, -28.0518
12852.906318, 70.963, -25.9683
12853.272529, 70.349, -22.7310
12853.638740, 70.204, -20.7295
12854.004951, 70.417, -21.7549
12854.371162, 70.771, -25.6030
12854.737373, 71.091, -30.6411
12855.103584, 71.260, -34.8677
12855.469795, 71.235, -36.5195
12855.836006, 71.109, -34.4233
12856.202216, 71.143, -28.7305
12856.568427, 71.568, -21.7104
12856.934638, 72.294, -16.4785
12857.300849, 72.991, -14.5586
12857.667060, 73.397, -15.7114
12858.033271, 73.415, -19.0103
12858.399482, 73.064, -23.3408
12858.765693, 72.445, -27.4023
12859.131904, 71.731, -29.7012
12859.498115, 71.177, -29.0166
12859.864326, 71.070, -25.4790
12860.230537, 71.508, -21.0200
12860.596748, 72.269, -17.7080
12860.962959, 73.016, -16.1138
12861.329170, 73.530, -15.6699
12861.695381, 73.745, -15.5312
12862.061592, 73.711, -15.0029
12862.427803, 73.550, -13.7388
12862.794014, 73.405, -11.8892
12863.160225, 73.366, -10.0195
12863.526436, 73.422, -8.6855
12863.892647, 73.484, -7.9829
12864.258858, 73.456, -7.4761
12864.625069, 73.289, -6.4370
12864.991280, 73.008, -4.1880
12865.357491, 72.714, -0.4766
12865.723702, 72.533, 4.1890
12866.089913, 72.516, 8.6377
12866.456124, 72.595, 11.7510
12866.822335, 72.649, 13.0889
12867.188545, 72.593, 12.8726
12867.554756, 72.418, 11.6353
12867.920967, 72.184, 9.9224
12868.287178, 71.980, 8.1006
12868.653389, 71.884, 6.2690
12869.019600, 71.921, 4.3477
12869.385811, 72.044, 2.2930
12869.752022, 72.170, 0.2847
12870.118233, 72.219, -1.2563
12870.484444, 72.156, -1.8008
12870.850655, 72.012, -0.9575
12871.216866, 71.876, 1.1987
12871.583077, 71.836, 3.8535
12871.949288, 71.897, 5.6533
12872.315499, 71.955, 5.3828
12872.681710, 71.878, 2.4517
12873.047921, 71.588, -3.1133
12873.414132, 71.086, -10.7583
12873.780343, 70.433, -19.3184
12874.146554, 69.697, -26.9067
12874.512765, 68.943, -31.1289
12874.878976, 68.354, -29.8662
12875.245187, 68.346, -23.1787
12875.611398, 69.214, -15.0996
12875.977609, 70.622, -10.2090
12876.343820, 72.024, -9.5508
12876.710031, 73.136, -12.0293
12877.076242, 73.905, -16.2900
12877.442453, 74.379, -21.1240
12877.808664, 74.638, -25.4321
12878.174875, 74.775, -28.2627
12878.541085, 74.890, -29.0356
12878.907296, 75.083, -27.8291
12879.273507, 75.402, -25.4341
12879.639718, 75.800, -22.9331
12880.005929, 76.153, -21.0742
12880.372140, 76.338, -20.0142
12880.738351, 76.291, -19.4629
12881.104562, 76.031, -18.9336
12881.470773, 75.661, -17.9849
12881.836984, 75.355, -16.5083
12882.203195, 75.291, -14.9746
12882.569406, 75.537, -14.2490
12882.935617, 76.013, -14.9219
12883.301828, 76.553, -16.8823
12883.668039, 76.990, -19.4849
12884.034250, 77.212, -21.8853
12884.400461, 77.164, -23.2271
12884.766672, 76.873, -22.7217
12885.132883, 76.458, -19.8330
12885.499094, 76.124, -14.7476
12885.865305, 76.052, -8.8047
12886.231516, 76.244, -3.9365
12886.597727, 76.535, -1.3711
12886.963938, 76.752, -1.1943
12887.330149, 76.816, -2.8267
12887.696360, 76.737, -5.4951
12888.062571, 76.581, -8.4590
12888.428782, 76.430, -11.1343
12888.794993, 76.345, -13.2051
12889.161204, 76.339, -14.6597
12889.527415, 76.368, -15.6733
12889.893625, 76.359, -16.4263
12890.259836, 76.243, -16.9961
12890.626047, 75.997, -17.4014
12890.992258, 75.650, -17.7295
12891.358469, 75.280, -18.2578
12891.724680, 74.982, -19.4370
12892.090891, 74.829, -21.6284
12892.457102, 74.838, -24.7412
12892.823313, 74.967, -28.0996
12893.189524, 75.136, -30.7104
12893.555735, 75.273, -31.6880
12893.921946, 75.363, -30.6221
12894.288157, 75.448, -27.8374
12894.654368, 75.561, -24.4546
12895.020579, 75.655, -21.9531
12895.386790, 75.609, -21.4746
12895.753001, 75.325, -23.5010
12896.119212, 74.816, -27.8774
12896.485423, 74.236, -33.7222
12896.851634, 73.848, -39.2192
12897.217845, 73.899, -42.2148
12897.584056, 74.508, -41.9458
12897.950267, 75.573, -39.8442
12898.316478, 76.775, -37.9448
12898.682689, 77.752, -37.2114
12899.048900, 78.256, -37.5659
12899.415111, 78.166, -38.4722
12899.781322, 77.468, -39.2222
12900.147533, 76.267, -38.9873
12900.513744, 74.862, -37.0527
12900.879954, 73.794, -33.8062
12901.246165, 73.561, -31.6602
12901.612376, 74.144, -32.8833
12901.978587, 75.102, -36.9248
12902.344798, 75.975, -41.7349
12902.711009, 76.452, -45.6182
12903.077220, 76.392, -47.4487
12903.443431, 75.819, -46.3247
12903.809642, 74.960, -41.7192
12904.175853, 74.218, -34.6445
12904.542064, 73.879, -28.5361
12904.908275, 73.822, -26.9600
12905.274486, 73.808, -30.8540
12905.640697, 73.775, -38.6978
12906.006908, 73.753, -47.5283
12906.373119, 73.696, -54.0859
12906.739330, 73.542, -55.9751
12907.105541, 73.409, -52.3418
12907.471752, 73.588, -44.7729
12907.837963, 74.159, -37.1260
12908.204174, 74.799, -32.4712
12908.570385, 75.141, -31.4307
12908.936596, 75.023, -33.4224
12909.302807, 74.481, -37.7036
12909.669018, 73.716, -43.4268
12910.035229, 73.041, -49.2944
12910.401440, 72.759, -53.6333
12910.767651, 72.993, -55.4297
12911.133862, 73.618, -55.1021
12911.500073, 74.350, -53.7202
12911.866284, 74.910, -51.8945
12912.232494, 75.129, -49.5757
12912.598705, 74.972, -46.3882
12912.964916, 74.529, -42.0493
12913.331127, 73.986, -36.8672
12913.697338, 73.539, -32.0664
12914.063549, 73.274, -29.3223
12914.429760, 73.177, -29.5928
12914.795971, 73.225, -32.4312
12915.162182, 73.412, -36.2412
12915.528393, 73.718, -39.1572
12915.894604, 74.111, -39.9834
12916.260815, 74.567, -38.6562
12916.627026, 75.054, -36.0713
12916.993237, 75.481, -33.4209
12917.359448, 75.710, -31.5073
12917.725659, 75.626, -30.5044
12918.091870, 75.185, -30.0928
12918.458081, 74.453, -29.6582
12918.824292, 73.643, -28.5396
12919.190503, 73.100, -26.5488
12919.556714, 73.137, -24.5347
12919.922925, 73.762, -23.8345
12920.289136, 74.678, -24.9004
12920.655347, 75.526, -27.1396
12921.021558, 76.050, -29.6641
12921.387769, 76.116, -31.6958
12921.753980, 75.695, -32.5894
12922.120191, 74.868, -31.8296
12922.486402, 73.853, -29.3345
12922.852613, 72.985, -26.1538
12923.218823, 72.540, -24.6362
12923.585034, 72.581, -26.7515
12923.951245, 73.007, -32.2114
12924.317456, 73.639, -38.8647
12924.683667, 74.251, -44.4570
12925.049878, 74.658, -47.6328
12925.416089, 74.806, -47.8853
12925.782300, 74.784, -45.4150
12926.148511, 74.751, -41.3130
12926.514722, 74.806, -37.4731
12926.880933, 74.907, -35.7183
12927.247144, 74.955, -36.8999
12927.613355, 74.908, -40.7632
12927.979566, 74.805, -46.1821
12928.345777, 74.699, -51.4756
12928.711988, 74.623, -54.9653
12929.078199, 74.607, -55.6440
12929.444410, 74.714, -53.6655
12929.810621, 74.989, -50.3618
12930.176832, 75.373, -47.5293
12930.543043, 75.721, -46.4570
12930.909254, 75.910, -47.5830
12931.275465, 75.902, -50.7168
12931.641676, 75.742, -55.2446
12932.007887, 75.521, -60.1909
12932.374098, 75.321, -64.3594
12932.740309, 75.184, -66.7046
12933.106520, 75.122, -66.7456
12933.472731, 75.128, -64.7139
12933.838942, 75.175, -61.3428
12934.205153, 75.211, -57.4810
12934.571363, 75.178, -53.7979
12934.937574, 75.049, -50.7485
12935.303785, 74.835, -48.7056
12935.669996, 74.589, -48.0464
12936.036207, 74.380, -49.0908
12936.402418, 74.273, -51.8730
12936.768629, 74.300, -55.9600
12937.134840, 74.434, -60.5146
12937.501051, 74.594, -64.6201
12937.867262, 74.685, -67.5767
12938.233473, 74.644, -68.9907
12938.599684, 74.461, -68.7480
12938.965895, 74.184, -67.0273
12939.332106, 73.888, -64.3433
12939.698317, 73.636, -61.4888
12940.064528, 73.449, -59.2622
12940.430739, 73.315, -58.1313
12940.796950, 73.226, -58.0815
12941.163161, 73.190, -58.7100
12941.529372, 73.236, -59.4648
12941.895583, 73.381, -59.9302
12942.261794, 73.614, -60.0220
12942.628005, 73.884, -59.9829
12942.994216, 74.102, -60.1895
12943.360427, 74.165, -60.9360
12943.726638, 73.985, -62.3228
12944.092849, 73.513, -64.2202
12944.459060, 72.753, -66.2358
12944.825271, 71.795, -67.6362
12945.191482, 70.846, -67.3638
12945.557692, 70.244, -64.5679
12945.923903, 70.323, -59.7769
12946.290114, 71.104, -55.0142
12946.656325, 72.235, -51.7759
12947.022536, 73.307, -49.9878
12947.388747, 74.067, -48.7979
12947.754958, 74.415, -47.3149
12948.121169, 74.368, -44.8516
12948.487380, 74.034, -41.0977
12948.853591, 73.583, -36.4395
12949.219802, 73.162, -32.1846
12949.586013, 72.803, -30.1016
12949.952224, 72.446, -31.4370
12950.318435, 72.050, -36.3174
12950.684646, 71.652, -43.6343
12951.050857, 71.291, -51.2388
12951.417068, 70.945, -56.6328
12951.783279, 70.601, -57.8921
12952.149490, 70.400, -54.4927
12952.515701, 70.578, -48.2036
12952.881912, 71.142, -42.5264
12953.248123, 71.783, -39.9771
12953.614334, 72.189, -40.9697
12953.980545, 72.229, -44.8447
12954.346756, 71.923, -50.6113
12954.712967, 71.377, -56.9912
12955.079178, 70.729, -62.3408
12955.445389, 70.128, -64.9570
12955.811600, 69.746, -63.9116
12956.177811, 69.740, -59.9683
12956.544022, 70.098, -55.3174
12956.910232, 70.602, -51.8867
12957.276443, 71.016, -50.3672
12957.642654, 71.229, -50.6802
12958.008865, 71.268, -52.6177
12958.375076, 71.254, -56.0366
12958.741287, 71.340, -60.7090
12959.107498, 71.631, -66.0894
12959.473709, 72.117, -71.3384
12959.839920, 72.680, -75.6299
12960.206131, 73.176, -78.3823
12960.572342, 73.504, -79.2520
12960.938553, 73.648, -78.0796
12961.304764, 73.676, -74.9966
12961.670975, 73.694, -70.6484
12962.037186, 73.766, -66.1880
12962.403397, 73.860, -62.7939
12962.769608, 73.889, -61.0928
12963.135819, 73.786, -61.0347
12963.502030, 73.568, -62.1025
12963.868241, 73.332, -63.5918
12964.234452, 73.225, -64.9155
12964.600663, 73.367, -65.9155
12964.966874, 73.758, -66.9204
12965.333085, 74.258, -68.3530
12965.699296, 74.650, -70.2881
12966.065507, 74.732, -72.3198
12966.431718, 74.367, -73.5903
12966.797929, 73.513, -72.6899
12967.164140, 72.345, -67.6055
12967.530351, 71.466, -57.1328
12967.896562, 71.653, -45.0576
12968.262772, 72.754, -38.2524
12968.628983, 73.991, -38.3506
12968.995194, 74.930, -43.1465
12969.361405, 75.450, -50.2344
12969.727616, 75.523, -57.7373
12970.093827, 75.139, -64.1333
12970.460038, 74.327, -68.0293
12970.826249, 73.242, -68.1724
12971.192460, 72.245, -64.2993
12971.558671, 71.746, -58.8169
12971.924882, 71.735, -55.9131
12972.291093, 71.812, -57.7026
12972.657304, 71.660, -63.4980
12973.023515, 71.175, -71.2681
12973.389726, 70.358, -78.1768
12973.755937, 69.307, -80.5283
12974.122148, 68.497, -74.6836
12974.488359, 68.920, -62.4893
12974.854570, 70.633, -53.3569
12975.220781, 72.499, -51.2788
12975.586992, 73.822, -54.1626
12975.953203, 74.428, -59.7847
12976.319414, 74.323, -66.7939
12976.685625, 73.561, -74.1963
12977.051836, 72.235, -80.7847
12977.418047, 70.527, -84.5815
12977.784258, 68.876, -82.8213
12978.150469, 68.141, -74.7710
12978.516680, 68.857, -65.9863
12978.882891, 70.335, -61.7910
12979.249101, 71.745, -61.5981
12979.615312, 72.763, -63.1836
12979.981523, 73.356, -65.0601
12980.347734, 73.612, -66.5381
12980.713945, 73.663, -67.5366
12981.080156, 73.633, -68.4272
12981.446367, 73.596, -69.7515
12981.812578, 73.558, -71.8149
12982.178789, 73.479, -74.4326
12982.545000, 73.310, -76.9653
12982.911211, 73.026, -78.5649
12983.277422, 72.651, -78.4888
12983.643633, 72.277, -76.4629
12984.009844, 72.025, -73.0293
12984.376055, 71.956, -69.4834
12984.742266, 72.016, -67.1436
12985.108477, 72.104, -66.6260
12985.474688, 72.165, -67.7803
12985.840899, 72.228, -70.0083
12986.207110, 72.368, -72.5898
12986.573321, 72.642, -74.9653
12986.939532, 73.034, -76.9141
12987.305743, 73.452, -78.4907
12987.671954, 73.754, -79.7822
12988.038165, 73.806, -80.6890
12988.404376, 73.523, -80.8276
12988.770587, 72.908, -79.5469
12989.136798, 72.108, -76.1357
12989.503009, 71.453, -70.5967
12989.869220, 71.311, -64.7749
12990.235431, 71.758, -61.6528
12990.601641, 72.544, -62.6387
12990.967852, 73.391, -66.9043
12991.334063, 74.109, -72.7524
12991.700274, 74.573, -78.6470
12992.066485, 74.699, -83.4912
12992.432696, 74.465, -86.5288
12992.798907, 73.925, -87.2417
12993.165118, 73.242, -85.4795
12993.531329, 72.648, -81.9077
12993.897540, 72.324, -78.1885
12994.263751, 72.265, -76.0542
12994.629962, 72.338, -76.0659
12994.996173, 72.417, -77.4590
12995.362384, 72.443, -78.7993
12995.728595, 72.424, -78.6689
12996.094806, 72.449, -76.2759
12996.461017, 72.654, -72.0083
12996.827228, 73.102, -67.4834
12997.193439, 73.685, -64.5737
12997.559650, 74.204, -64.3281
12997.925861, 74.506, -66.9028
12998.292072, 74.536, -71.9609
12998.658283, 74.324, -78.8481
12999.024494, 73.929, -86.5176
12999.390705, 73.391, -93.4795
12999.756916, 72.715, -97.9590
13000.123127, 71.941, -98.1875
13000.489338, 71.288, -93.0552
13000.855549, 71.172, -83.7979
13001.221760, 71.765, -74.7441
13001.587970, 72.693, -69.6211
13001.954181, 73.504, -69.0718
13002.320392, 74.000, -72.2515
13002.686603, 74.191, -78.1543
13003.052814, 74.185, -85.7222
13003.419025, 74.111, -93.6733
13003.785236, 74.052, -100.6221
13004.151447, 74.022, -105.5493
13004.517658, 74.000, -108.2031
13004.883869, 73.944, -109.0923
13005.250080, 73.783, -109.1191
13005.616291, 73.418, -109.0830
13005.982502, 72.754, -109.3486
13006.348713, 71.757, -109.7329
13006.714924, 70.522, -109.5176
13007.081135, 69.364, -107.6987
13007.447346, 68.827, -104.1162
13007.813557, 69.312, -100.7891
13008.179768, 70.597, -100.1211
13008.545979, 72.110, -102.3257
13008.912190, 73.406, -106.3345
13009.278401, 74.254, -111.2173
13009.644612, 74.562, -116.4648
13010.010823, 74.314, -121.8306
13010.377034, 73.549, -127.1479
13010.743245, 72.378, -132.1533
13011.109456, 71.005, -136.2739
13011.475667, 69.750, -138.5015
13011.841878, 69.002, -137.8486
13012.208089, 69.024, -134.5112
13012.574300, 69.741, -130.0962
13012.940510, 70.799, -126.1499
13013.306721, 71.844, -123.3198
13013.672932, 72.650, -121.7744
13014.039143, 73.099, -121.6665
13014.405354, 73.130, -123.2671
13014.771565, 72.719, -126.9478
13015.137776, 71.897, -133.0918
13015.503987, 70.780, -141.8257
13015.870198, 69.571, -152.3613
13016.236409, 68.455, -162.3228
13016.602620, 67.451, -168.2300
13016.968831, 66.546, -167.0996
13017.335042, 66.020, -158.2358
13017.701253, 66.281, -145.4326
13018.067464, 67.108, -134.5581
13018.433675, 67.873, -127.7446
13018.799886, 68.215, -124.1636
13019.166097, 68.087, -122.7837
13019.532308, 67.612, -123.2554
13019.898519, 66.991, -125.8931
13020.264730, 66.418, -131.2358
13020.630941, 65.982, -139.3374
13020.997152, 65.571, -149.5439
13021.363363, 64.852, -161.2734
13021.729574, 63.334, -175.2422
13022.095785, 60.378, 164.2388
13022.461996, 56.160, 119.6938
13022.828207, 57.802, 53.0596
13023.194418, 61.874, 21.0747
13023.560629, 63.914, 3.3042
13023.926840, 64.139, -11.5674
13024.293050, 62.659, -28.3188
13024.659261, 59.395, -54.0776
13025.025472, 56.081, -104.7993
13025.391683, 57.801, -159.0264
13025.757894, 60.067, 172.1196
13026.124105, 60.608, 152.3818
13026.490316, 59.659, 132.7734
13026.856527, 57.871, 107.5674
13027.222738, 56.839, 75.5337
13027.588949, 57.671, 48.8491
13027.955160, 59.234, 35.2856
13028.321371, 60.789, 30.2778
13028.687582, 62.213, 28.0156
13029.053793, 63.334, 24.9863
13029.420004, 63.916, 20.0869
13029.786215, 63.745, 13.5854
13030.152426, 62.581, 6.3110
13030.518637, 59.967, -0.3447
13030.884848, 54.605, -2.0195
13031.251059, 43.530, 60.3818
13031.617270, 53.512, 125.5933
13031.983481, 57.741, 125.0757
13032.349692, 58.691, 119.9165
13032.715903, 57.121, 114.4238
13033.082114, 51.685, 110.2812
13033.448325, 34.802, -90.1411
13033.814536, 53.697, -78.7993
13034.180747, 58.308, -76.3975
13034.546958, 60.437, -69.8789
13034.913169, 61.846, -59.0630
13035.279379, 63.356, -47.4922
13035.645590, 64.911, -39.5903
13036.011801, 66.052, -36.4785
13036.378012, 66.478, -37.0205
13036.744223, 66.076, -39.7407
13037.110434, 64.829, -43.1006
13037.476645, 62.825, -44.7881
13037.842856, 60.527, -40.6973
13038.209067, 59.419, -28.2852
13038.575278, 60.725, -17.5200
13038.941489, 63.070, -16.3071
13039.307700, 65.167, -20.7139
13039.673911, 66.639, -26.6152
13040.040122, 67.418, -31.8770
13040.406333, 67.554, -35.1606
13040.772544, 67.216, -35.2158
13041.138755, 66.777, -31.1001
13041.504966, 66.785, -23.8032
13041.871177, 67.506, -17.0562
13042.237388, 68.618, -13.8003
13042.603599, 69.657, -13.8379
13042.969810, 70.347, -15.5361
13043.336021, 70.561, -17.2817
13043.702232, 70.260, -17.7393
13044.068443, 69.490, -15.7607
13044.434654, 68.436, -10.5771
13044.800865, 67.433, -2.7676
13045.167076, 66.745, 4.7007
13045.533287, 66.277, 7.9302
13045.899498, 65.776, 4.6797
13046.265709, 65.243, -5.1821
13046.631919, 64.960, -19.3384
13046.998130, 65.025, -33.0156
13047.364341, 65.098, -42.0654
13047.730552, 64.819, -44.6992
13048.096763, 64.196, -40.1792
13048.462974, 63.714, -29.1338
13048.829185, 63.919, -16.2573
13049.195396, 64.610, -7.7090
13049.561607, 65.216, -5.3940
13049.927818, 65.509, -8.2148
13050.294029, 65.601, -14.3262
13050.660240, 65.715, -21.3613
13051.026451, 65.985, -26.8135
13051.392662, 66.418, -29.2510
13051.758873, 66.967, -29.0127
13052.125084, 67.549, -27.6626
13052.491295, 68.041, -26.8853
13052.857506, 68.332, -27.7617
13053.223717, 68.405, -30.6846
13053.589928, 68.370, -35.4131
13053.956139, 68.425, -40.9722
13054.322350, 68.731, -45.7979
13054.688561, 69.304, -48.5679
13055.054772, 70.027, -48.9858
13055.420983, 70.731, -47.6021
13055.787194, 71.254, -45.1079
13056.153405, 71.488, -41.9023
13056.519616, 71.400, -38.1060
13056.885827, 71.050, -33.8672
13057.252038, 70.577, -29.7764
13057.618248, 70.134, -27.1064
13057.984459, 69.822, -27.3857
13058.350670, 69.685, -31.3516
13058.716881, 69.720, -38.2002
13059.083092, 69.833, -45.8921
13059.449303, 69.820, -52.2588
13059.815514, 69.470, -55.6689
13060.181725, 68.713, -54.8037
13060.547936, 67.766, -48.6489
13060.914147, 67.179, -38.3135
13061.280358, 67.302, -28.8765
13061.646569, 67.781, -25.1006
13062.012780, 68.144, -27.5659
13062.378991, 68.263, -34.5166
13062.745202, 68.211, -43.3442
13063.111413, 68.057, -51.0015
13063.477624, 67.829, -54.7397
13063.843835, 67.675, -53.1382
13064.210046, 67.906, -47.4849
13064.576257, 68.623, -41.9199
13064.942468, 69.471, -40.0161
13065.308679, 70.040, -42.6562
13065.674890, 70.156, -49.3623
13066.041101, 69.859, -59.3208
13066.407312, 69.308, -71.1602
13066.773523, 68.650, -82.4165
13067.139734, 67.914, -89.7378
13067.505945, 67.153, -89.8052
13067.872156, 66.812, -81.1914
13068.238367, 67.520, -68.2588
13068.604578, 68.977, -58.3950
13068.970788, 70.329, -53.5137
13069.336999, 71.126, -51.8613
13069.703210, 71.271, -51.5674
13070.069421, 70.822, -51.2168
13070.435632, 69.957, -49.6841
13070.801843, 68.999, -46.3315
13071.168054, 68.387, -41.8569
13071.534265, 68.396, -38.5444
13071.900476, 68.913, -38.2393
13072.266687, 69.622, -40.6943
13072.632898, 70.238, -44.4326
13072.999109, 70.577, -47.9785
13073.365320, 70.548, -50.2119
13073.731531, 70.162, -50.2964
13074.097742, 69.561, -47.7266
13074.463953, 69.020, -42.8779
13074.830164, 68.809, -37.6636
13075.196375, 68.968, -34.7378
13075.562586, 69.323, -35.5107
13075.928797, 69.697, -39.5703
13076.295008, 69.983, -45.4785
13076.661219, 70.092, -51.5991
13077.027430, 69.932, -56.5708
13077.393641, 69.430, -59.4214
13077.759852, 68.592, -59.4995
13078.126063, 67.546, -56.5850
13078.492274, 66.549, -51.4917
13078.858485, 65.848, -46.6182
13079.224696, 65.509, -44.9302
13079.590907, 65.495, -47.8481
13079.957117, 65.835, -54.3115
13080.323328, 66.525, -61.5430
13080.689539, 67.399, -67.0107
13081.055750, 68.241, -69.7495
13081.421961, 68.906, -70.0684
13081.788172, 69.331, -68.7827
13082.154383, 69.484, -66.7085
13082.520594, 69.354, -64.4062
13082.886805, 68.972, -62.1055
13083.253016, 68.450, -59.7988
13083.619227, 68.004, -57.4995
13083.985438, 67.899, -55.5713
13084.351649, 68.284, -54.7007
13084.717860, 69.074, -55.3066
13085.084071, 70.010, -57.1597
13085.450282, 70.827, -59.6582
13085.816493, 71.347, -62.2017
13086.182704, 71.497, -64.3052
13086.548915, 71.308, -65.6064
13086.915126, 70.906, -65.9595
13087.281337, 70.495, -65.6753
13087.647548, 70.261, -65.6650
13088.013759, 70.255, -66.9814
13088.379970, 70.359, -69.9917
13088.746181, 70.358, -74.1270
13089.112392, 70.020, -78.2373
13089.478603, 69.141, -80.8120
13089.844814, 67.606, -79.6182
13090.211025, 65.649, -71.1162
13090.577236, 64.432, -53.8364
13090.943447, 65.014, -38.2856
13091.309657, 66.265, -34.2676
13091.675868, 67.167, -40.0000
13092.042079, 67.642, -51.7754
13092.408290, 67.879, -66.2373
13092.774501, 67.928, -79.9658
13093.140712, 67.633, -90.0757
13093.506923, 66.836, -94.3135
13093.873134, 65.688, -90.4331
13094.239345, 64.979, -78.1968
13094.605556, 65.442, -64.7539
13094.971767, 66.423, -57.8608
13095.337978, 67.018, -57.5566
13095.704189, 66.921, -61.2783
13096.070400, 66.154, -66.7119
13096.436611, 64.887, -71.3691
13096.802822, 63.480, -72.0039
13097.169033, 62.667, -66.3223
13097.535244, 63.171, -58.0508
13097.901455, 64.552, -53.9702
13098.267666, 65.844, -55.3154
13098.633877, 66.560, -60.3125
13099.000088, 66.585, -67.5220
13099.366299, 65.973, -76.0435
13099.732510, 64.893, -84.8477
13100.098721, 63.620, -91.9668
13100.464932, 62.545, -94.3496
13100.831143, 62.178, -90.0615
13101.197354, 62.839, -81.7852
13101.563565, 64.108, -74.2134
13101.929776, 65.280, -68.5850
13102.295987, 65.982, -63.6987
13102.662197, 66.164, -58.2451
13103.028408, 65.953, -51.6865
13103.394619, 65.528, -44.6636
13103.760830, 64.977, -38.9365
13104.127041, 64.234, -36.5005
13104.493252, 63.228, -38.7261
13104.859463, 62.110, -45.8882
13105.225674, 61.330, -55.8813
13105.591885, 61.266, -63.4995
13105.958096, 61.923, -64.5850
13106.324307, 63.199, -60.2534
13106.690518, 64.851, -54.9463
13107.056729, 66.428, -51.7798
13107.422940, 67.559, -51.3120
13107.789151, 68.084, -52.9712
13108.155362, 67.988, -55.9722
13108.521573, 67.353, -59.4092
13108.887784, 66.362, -62.0513
13109.253995, 65.342, -62.3682
13109.620206, 64.759, -59.5762
13109.986417, 64.942, -55.3086
13110.352628, 65.686, -52.4619
13110.718839, 66.445, -52.1455
13111.085050, 66.783, -53.7002
13111.451261, 66.463, -56.0049
13111.817472, 65.392, -57.8521
13112.183683, 63.633, -57.6284
13112.549894, 61.620, -53.2085
